num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,flight_duration,sales_channel_Internet,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip,booking_complete,total_service_preferences
1,13,22,10,1,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,1
2,24,6,5,0,LGKPVG,China,5.33,False,True,False,False,True,0,2
1,158,35,20,5,AKLKUL,Singapore,8.83,True,False,False,False,True,0,2
2,18,357,3,5,HYDPER,Australia,5.62,False,True,False,False,True,0,2
1,34,4,3,4,PENSYD,Australia,8.58,True,False,False,False,True,0,1
1,204,23,7,0,KNOSYD,Australia,8.58,False,True,False,False,True,0,2
2,8,40,14,0,AKLKUL,United States,8.83,True,False,False,False,True,0,1
2,182,31,10,6,HKTSYD,Australia,8.58,True,False,False,False,True,0,3
1,12,5,9,3,PENXIY,China,5.0,True,False,False,False,True,0,0
1,69,21,3,4,CEBMEL,Australia,8.83,False,True,False,False,True,0,2
1,28,57,17,6,COKHGH,Singapore,5.07,True,False,False,False,True,0,1
1,28,35,1,0,CGKICN,South Korea,6.62,True,False,False,False,True,0,1
2,30,19,3,5,MRUPEN,Mauritius,7.42,True,False,False,False,True,0,1
1,99,6,0,2,DPSHND,Japan,7.57,True,False,False,False,True,0,2
1,6,3,6,3,ICNJHB,Malaysia,6.62,True,False,False,False,True,0,3
1,8,61,9,1,MELTRZ,India,8.83,True,False,False,False,True,0,2
1,63,4,14,3,BKIMEL,Malaysia,8.83,True,False,False,False,True,0,1
1,67,30,4,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,0,1
1,92,52,4,6,PEKSBW,Malaysia,6.42,True,False,False,False,True,0,1
2,84,5,14,5,DPSPEK,China,6.42,False,True,False,False,True,0,0
1,37,4,14,3,DPSKIX,Japan,7.0,True,False,False,False,True,0,3
1,80,20,11,4,CGKOOL,Australia,8.83,True,False,False,False,True,0,1
7,218,5,15,0,HKTPEK,Canada,6.42,True,False,False,False,True,0,1
1,9,3,5,1,PENPUS,South Korea,6.33,True,False,False,False,True,0,1
1,17,5,4,1,CGKKIX,Japan,7.0,True,False,False,False,True,0,2
2,24,4,13,6,DPSICN,South Korea,6.62,True,False,False,False,True,0,0
1,11,3,6,1,PERSGN,Australia,5.62,True,False,False,False,True,0,1
2,108,17,10,2,HKTMEL,Australia,8.83,True,False,False,False,True,0,2
1,32,5,12,3,HNDPER,Japan,7.57,False,True,False,False,True,0,0
3,180,71,8,2,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,3
2,57,6,5,1,DPSICN,South Korea,6.62,True,False,False,False,True,0,1
1,54,34,5,2,CANMEL,Australia,8.83,True,False,False,False,True,0,2
1,30,27,15,1,ICNSYD,South Korea,8.58,True,False,False,False,True,0,1
1,201,3,9,0,ICNSYD,Australia,8.58,False,True,False,False,True,0,0
2,50,37,14,2,COKMEL,India,8.83,True,False,False,False,True,0,3
3,71,20,13,6,ICNOOL,Australia,8.83,True,False,False,False,True,0,2
1,16,43,16,5,HYDSYD,Australia,8.58,True,False,False,False,True,0,1
1,36,86,13,2,ICNPER,Australia,6.62,True,False,False,False,True,0,2
1,70,17,3,6,COKPUS,South Korea,6.33,True,False,True,False,False,0,2
1,9,5,4,1,SYDTPE,Australia,8.58,True,False,False,False,True,0,0
1,6,49,19,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,0,1
1,56,30,22,0,DELSYD,Australia,8.58,True,False,False,False,True,0,2
1,119,30,10,5,BDOSYD,Australia,8.58,True,False,False,False,True,0,2
1,18,3,10,3,PENTPE,Taiwan,4.67,False,True,False,False,True,0,0
1,74,20,1,0,DMKOOL,Thailand,8.83,True,False,False,False,True,0,1
1,62,30,7,4,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
1,33,32,2,1,KCHSYD,Australia,8.58,True,False,False,False,True,0,1
1,3,57,13,3,CNXMEL,Australia,8.83,True,False,False,False,True,0,0
1,68,20,0,2,AKLKUL,New Zealand,8.83,False,True,False,False,True,0,2
1,13,33,12,6,HKTPER,Australia,5.62,True,False,False,False,True,0,1
1,53,31,11,0,OOLTPE,Taiwan,8.83,True,False,False,False,True,0,1
2,147,20,4,2,CMBMEL,Australia,8.83,True,False,False,False,True,0,2
5,30,41,12,3,MAAMEL,Australia,8.83,True,False,False,False,True,0,3
1,17,4,23,3,HKTICN,South Korea,6.62,True,False,False,False,True,0,0
2,109,33,10,2,BLRSYD,Australia,8.58,True,False,False,False,True,0,1
3,26,6,20,0,KNOTPE,Indonesia,4.67,True,False,False,False,True,0,2
2,149,6,4,5,CMBSYD,Australia,8.58,True,False,False,False,True,0,2
1,98,4,15,4,ICNSIN,South Korea,6.62,True,False,False,False,True,0,2
2,77,36,2,3,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
1,31,23,1,2,MELREP,Australia,8.83,True,False,False,False,True,0,1
1,19,2,4,3,CGKICN,South Korea,6.62,True,False,False,False,True,0,2
1,97,23,6,6,PERSGN,Australia,5.62,True,False,False,False,True,0,1
1,15,38,6,6,COKOOL,Australia,8.83,True,False,False,False,True,0,1
1,23,67,5,2,CRKOOL,Australia,8.83,True,False,False,False,True,0,1
1,29,19,12,1,IKASYD,Australia,8.58,True,False,False,False,True,0,1
2,1,5,16,0,HKTICN,South Korea,6.62,True,False,False,False,True,0,0
1,83,18,7,1,DMKSYD,Australia,8.58,True,False,False,False,True,0,1
1,51,18,7,5,MELPEK,Australia,8.83,True,False,False,False,True,0,1
1,84,26,5,2,HYDPER,Australia,5.62,True,False,False,False,True,0,3
1,218,6,15,2,MELTPE,Taiwan,8.83,True,False,False,False,True,0,0
1,55,20,5,5,CMBHND,Japan,7.57,True,False,False,False,True,0,1
1,108,22,9,0,HYDSYD,India,8.58,True,False,False,False,True,0,2
1,58,24,5,6,MELTPE,Australia,8.83,True,False,False,True,False,0,0
1,152,4,9,0,PUSSIN,South Korea,6.33,True,False,False,False,True,0,0
1,18,17,12,3,KNOPER,Australia,5.62,False,True,False,False,True,0,2
4,113,21,1,3,DMKOOL,Australia,8.83,True,False,False,False,True,0,3
1,63,30,14,2,MELTPE,Australia,8.83,True,False,False,False,True,0,2
1,8,28,1,5,DMKPUS,Thailand,6.33,True,False,False,False,True,0,0
1,124,21,19,0,BDOSYD,Australia,8.58,True,False,False,False,True,0,1
1,13,22,13,2,MELTRZ,Australia,8.83,True,False,False,False,True,0,1
1,32,19,23,5,PUSSYD,Australia,8.58,True,False,False,False,True,0,1
1,27,178,12,2,MELSGN,Australia,8.83,True,False,False,False,True,0,3
2,86,26,14,0,AKLKUL,United Arab Emirates,8.83,False,True,False,False,True,0,1
2,10,23,4,0,SGNSYD,Australia,8.58,True,False,False,False,True,0,3
1,333,18,5,2,ICNSYD,South Korea,8.58,True,False,False,False,True,0,0
4,39,6,3,3,HGHKBR,Malaysia,5.07,True,False,False,False,True,0,1
1,99,6,15,2,DPSICN,South Korea,6.62,True,False,False,False,True,0,3
3,27,19,4,3,COKMEL,Australia,8.83,False,True,False,False,True,0,3
2,207,4,8,3,HKTKIX,Japan,7.0,True,False,False,False,True,0,0
1,29,5,13,5,BKIPEK,China,6.42,False,True,False,False,True,0,1
2,115,5,10,3,DELHKT,India,5.52,True,False,False,False,True,0,1
1,22,40,10,2,BLRSYD,Australia,8.58,True,False,False,False,True,0,2
2,102,5,14,1,DPSTPE,Taiwan,4.67,True,False,False,False,True,0,1
1,50,21,2,6,MELSGN,Australia,8.83,True,False,False,False,True,0,1
1,131,32,12,2,HKTOOL,Australia,8.83,False,True,False,False,True,0,1
2,217,3,8,4,LGKPER,Australia,5.62,True,False,False,False,True,0,0
1,4,4,3,2,HNDSIN,Japan,7.57,True,False,False,False,True,0,0
2,12,22,4,3,OOLPUS,Australia,8.83,True,False,False,False,True,0,2
1,59,18,10,5,PEKSUB,Indonesia,6.42,True,False,False,False,True,0,1
1,15,4,5,5,PEKTWU,China,6.42,True,False,False,False,True,0,0
1,6,2,3,5,PENPER,Australia,5.62,True,False,False,False,True,0,0
1,51,22,9,0,CMBMEL,Australia,8.83,True,False,False,False,True,0,2
1,72,17,16,2,OOLTPE,Taiwan,8.83,True,False,False,False,True,0,2
1,215,3,17,6,HNDSIN,Japan,7.57,True,False,False,False,True,0,2
1,20,160,5,4,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,1
1,29,225,6,4,OOLPUS,South Korea,8.83,True,False,True,False,False,0,1
1,9,47,11,6,AKLKUL,Malaysia,8.83,False,True,False,False,True,0,1
1,153,50,5,1,SGNSYD,Australia,8.58,True,False,False,False,True,0,1
2,109,6,6,1,ICNSIN,South Korea,6.62,True,False,False,False,True,0,1
1,21,6,11,1,DMKOOL,Australia,8.83,True,False,False,False,True,0,1
3,36,28,5,4,PERTRZ,Australia,5.62,True,False,False,False,True,0,2
2,41,6,16,3,PEKTWU,China,6.42,False,True,False,False,True,0,3
1,42,19,1,3,CRKOOL,Australia,8.83,True,False,False,False,True,0,1
1,72,41,8,1,PENTPE,Malaysia,4.67,False,True,False,False,True,0,2
1,35,31,17,1,IKAPER,Australia,8.15,False,True,False,False,True,0,3
1,87,32,10,4,COKSYD,Australia,8.58,False,True,False,False,True,0,0
1,8,4,15,6,KTMSIN,Singapore,4.75,True,False,False,False,True,0,0
1,70,4,9,6,CTSSGN,Japan,8.67,True,False,False,False,True,0,1
1,48,5,8,5,KIXREP,Japan,7.0,True,False,False,False,True,0,0
1,62,23,11,6,PERTPE,Australia,5.62,True,False,False,False,True,0,1
1,31,6,1,0,COKPUS,South Korea,6.33,True,False,False,False,True,0,0
1,107,150,10,5,DACSYD,Australia,8.58,True,False,False,False,True,0,2
1,2,85,14,6,PERSGN,Australia,5.62,True,False,False,False,True,0,0
1,97,4,16,4,HKTICN,South Korea,6.62,True,False,False,False,True,0,3
2,76,6,15,6,CGKCTS,Indonesia,8.67,True,False,False,False,True,0,2
1,102,20,9,6,ICNPER,Australia,6.62,True,False,False,False,True,0,1
1,89,23,0,2,CANMEL,Australia,8.83,True,False,False,False,True,0,2
1,47,5,12,0,OOLTPE,Taiwan,8.83,True,False,False,False,True,0,2
3,160,6,13,0,DPSPEK,China,6.42,True,False,False,False,True,0,1
3,4,6,13,5,KIXSGN,Japan,7.0,True,False,False,False,True,0,1
1,292,30,8,2,KCHKIX,Japan,7.0,True,False,False,False,True,0,0
2,51,27,10,5,MELSGN,Australia,8.83,True,False,False,False,True,0,1
2,146,23,7,5,AKLTPE,Taiwan,4.67,True,False,False,False,True,0,2
1,41,61,7,6,JHBKTM,Malaysia,4.75,True,False,False,False,True,0,1
1,12,3,16,4,ICNSIN,Singapore,6.62,True,False,False,False,True,0,3
3,27,6,2,6,CGKPEK,China,6.42,True,False,False,False,True,0,0
1,8,17,11,5,PERPNH,Australia,5.62,False,True,False,False,True,0,1
1,2,22,15,2,DACMEL,Australia,8.83,True,False,False,False,True,0,2
1,49,5,15,2,DPSHND,Japan,7.57,True,False,False,False,True,0,1
1,238,6,4,5,CTSDMK,Thailand,8.67,True,False,False,False,True,0,0
5,148,5,9,5,ICNSBW,Malaysia,6.62,True,False,False,False,True,0,2
2,227,20,10,6,CMBMEL,Australia,8.83,True,False,False,False,True,0,3
1,23,4,17,1,DMKSYD,Australia,8.58,True,False,False,False,True,0,2
1,225,4,0,0,DACSYD,Australia,8.58,True,False,False,False,True,0,1
2,21,22,3,3,DMKOOL,Thailand,8.83,True,False,False,False,True,0,3
1,106,23,4,4,BLRSYD,Australia,8.58,True,False,False,False,True,0,2
1,86,6,15,4,MELPEN,Malaysia,8.83,True,False,False,False,True,0,2
2,40,130,9,2,AKLKUL,Poland,8.83,True,False,False,False,True,0,1
1,1,2,5,4,PENSYD,Australia,8.58,True,False,False,False,True,0,0
1,111,4,15,0,ICNSYD,South Korea,8.58,True,False,False,True,False,0,0
2,282,5,12,3,DPSICN,South Korea,6.62,False,True,False,False,True,0,2
1,192,31,22,3,PUSSYD,South Korea,8.58,True,False,False,False,True,0,1
1,331,6,7,3,DPSSYD,Indonesia,8.58,True,False,False,False,True,0,0
1,37,19,18,6,DPSICN,South Korea,6.62,True,False,False,False,True,0,1
1,34,6,7,1,LGKOOL,Australia,8.83,True,False,False,False,True,0,1
1,40,50,3,6,PENTPE,Malaysia,4.67,True,False,False,False,True,0,1
1,27,28,7,1,DELSYD,Singapore,8.58,True,False,False,False,True,0,2
1,1,25,11,1,ICNPER,Australia,6.62,True,False,False,False,True,0,1
1,139,6,9,0,MFMPER,Australia,5.62,True,False,False,False,True,0,0
1,36,6,17,6,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,0
2,42,88,8,6,COKPER,Australia,5.62,True,False,False,False,True,0,1
2,61,21,3,0,CMBMEL,Sri Lanka,8.83,True,False,False,False,True,0,3
4,39,6,10,6,DMKKIX,Thailand,7.0,True,False,False,False,True,0,1
2,225,6,23,5,MFMPER,Australia,5.62,True,False,False,False,True,0,1
1,40,91,12,0,DMKOOL,Australia,8.83,True,False,False,False,True,0,2
2,46,5,16,2,LOPTPE,Taiwan,4.67,True,False,False,False,True,0,2
1,9,3,14,5,CTSDMK,Japan,8.67,True,False,False,False,True,0,1
1,178,24,3,1,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,3
2,7,6,9,5,BTUPER,Malaysia,5.62,False,True,False,False,True,0,2
2,29,6,6,4,DPSPVG,China,5.33,False,True,False,False,True,0,3
4,175,18,9,2,KNOOOL,Australia,8.83,True,False,False,False,True,0,2
2,105,32,14,2,HKTPER,Australia,5.62,True,False,False,False,True,0,0
1,72,24,10,1,CEBOOL,Australia,8.83,True,False,False,False,True,0,3
1,22,22,5,0,BWNCKG,Brunei,4.83,True,False,False,False,True,0,1
1,26,63,2,1,KCHMEL,Australia,8.83,True,False,False,False,True,0,2
1,65,40,8,4,PEKSYD,Australia,8.58,True,False,False,True,False,0,2
1,153,6,1,2,MELSGN,Vietnam,8.83,True,False,False,False,True,0,0
1,38,21,5,4,KTMMFM,Macau,4.75,True,False,False,False,True,0,1
1,20,36,4,4,OOLPNH,Australia,8.83,True,False,False,False,True,0,1
1,41,21,4,4,DMKOOL,Australia,8.83,True,False,False,False,True,0,1
1,17,30,12,4,HYDSYD,India,8.58,False,True,False,False,True,0,1
1,18,29,14,4,PVGSYD,China,8.58,False,True,False,False,True,0,2
1,40,5,14,3,LOPTPE,Taiwan,4.67,True,False,False,False,True,0,1
2,207,19,12,0,CMBMEL,Australia,8.83,True,False,False,False,True,0,2
1,29,278,16,3,MELPUS,South Korea,8.83,True,False,False,False,True,0,2
1,3,4,8,5,HKTSYD,Australia,8.58,True,False,False,False,True,0,1
1,86,50,12,6,CGKPUS,South Korea,6.33,True,False,False,False,True,0,1
2,37,22,2,6,MAAPER,Australia,5.62,True,False,False,False,True,0,2
1,28,4,8,5,BDOCTU,China,4.72,True,False,False,False,True,0,0
1,16,27,11,2,OOLTPE,Australia,8.83,True,False,False,False,True,0,3
1,148,4,15,5,ICNSIN,South Korea,6.62,True,False,False,False,True,0,0
1,36,6,2,6,AKLKUL,Malaysia,8.83,False,True,False,False,True,0,0
4,69,47,4,4,CMBPER,Australia,5.62,True,False,False,False,True,0,2
1,39,19,6,0,MAATPE,Taiwan,4.67,True,False,False,False,True,0,3
2,68,22,15,6,AKLDEL,India,5.52,True,False,False,False,True,0,2
1,82,66,3,0,PEKPEN,China,6.42,True,False,False,False,True,0,1
2,20,35,1,0,IKASYD,Australia,8.58,True,False,False,False,True,0,2
2,37,6,10,2,HKTWUH,China,5.13,False,True,False,False,True,0,2
1,92,44,5,4,DELSYD,India,8.58,True,False,False,False,True,0,2
1,58,27,10,5,CMBSYD,Australia,8.58,True,False,False,False,True,0,3
1,53,44,5,4,IKAMNL,Philippines,8.15,True,False,False,False,True,0,1
1,68,4,13,0,HKTHND,Japan,7.57,True,False,False,False,True,0,2
1,88,22,10,1,COKMEL,Australia,8.83,True,False,False,False,True,0,1
2,23,20,11,5,DELMEL,New Caledonia,8.83,True,False,False,False,True,0,3
1,60,21,11,5,DPSICN,South Korea,6.62,True,False,False,False,True,0,2
2,46,5,7,2,CTSDMK,Thailand,8.67,True,False,False,False,True,0,2
3,38,6,13,2,COKPER,Australia,5.62,True,False,False,False,True,0,1
1,59,31,6,4,PENSYD,Australia,8.58,True,False,False,False,True,0,2
4,69,26,18,1,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
1,98,4,14,3,HKTICN,South Korea,6.62,True,False,False,False,True,0,0
1,0,6,9,3,MELPEN,Australia,8.83,True,False,True,False,False,0,1
1,105,26,10,4,IKAMFM,Hong Kong,8.15,False,True,False,False,True,0,1
3,332,6,1,1,CTSDMK,Thailand,8.67,True,False,False,False,True,0,2
1,4,3,9,0,CGKSYD,Australia,8.58,True,False,False,False,True,0,0
3,146,6,7,3,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,0
2,20,17,13,5,KCHPVG,China,5.33,True,False,False,False,True,0,1
3,177,37,5,1,HYDSYD,Australia,8.58,True,False,False,False,True,0,1
1,0,5,8,4,MELSGN,Australia,8.83,True,False,False,False,True,0,1
1,45,28,15,6,DMKPER,Australia,5.62,True,False,False,False,True,0,0
1,68,58,11,6,COKOOL,India,8.83,True,False,False,False,True,0,2
2,353,5,17,2,CTSDMK,Thailand,8.67,True,False,False,False,True,0,2
1,3,5,14,1,ICNSIN,South Korea,6.62,True,False,False,False,True,0,0
2,92,4,18,6,ICNSIN,South Korea,6.62,True,False,False,False,True,0,1
2,5,75,6,3,PENPER,Malaysia,5.62,True,False,False,False,True,0,1
2,39,5,6,3,PVGTWU,China,5.33,True,False,False,False,True,0,0
1,75,24,12,1,JOGPER,Australia,5.62,True,False,False,False,True,0,0
2,44,6,15,4,CNXTPE,Taiwan,4.67,True,False,False,False,True,0,3
1,82,20,10,0,HKTKIX,Japan,7.0,True,False,False,False,True,0,0
1,59,3,14,1,ICNSIN,South Korea,6.62,True,False,False,False,True,0,1
1,83,29,14,4,DACPER,Bangladesh,5.62,True,False,False,False,True,0,1
1,20,20,5,2,PERPNH,Australia,5.62,True,False,False,False,True,0,2
2,40,5,16,3,CTUTWU,China,4.72,True,False,False,False,True,0,1
2,49,105,10,1,BLRSYD,Australia,8.58,True,False,False,False,True,0,0
2,187,23,1,3,DMKOOL,Australia,8.83,False,True,False,False,True,0,2
1,208,35,9,4,HKTMEL,Australia,8.83,True,False,False,False,True,0,0
2,0,2,7,2,DMKICN,Japan,6.62,True,False,False,False,True,0,1
1,100,64,10,1,SGNSYD,Australia,8.58,True,False,False,False,True,0,1
6,47,6,0,1,HKTHND,Japan,7.57,True,False,False,False,True,0,1
2,174,30,0,3,DMKMEL,Australia,8.83,True,False,False,False,True,0,2
1,91,17,14,4,DMKMEL,Australia,8.83,False,True,False,False,True,0,0
3,33,50,9,3,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
1,42,6,15,1,DMKKIX,Thailand,7.0,True,False,False,False,True,0,1
2,70,24,6,5,DELPER,Australia,5.62,True,False,False,False,True,0,1
1,29,6,0,0,HNDREP,Japan,7.57,True,False,False,False,True,0,0
1,28,6,4,1,MRUPEK,China,7.42,True,False,False,False,True,0,1
2,99,31,4,3,HKTSYD,Australia,8.58,True,False,False,False,True,0,2
1,226,223,3,1,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,3
2,166,17,4,0,DPSMEL,Australia,8.83,True,False,False,False,True,0,1
1,95,35,3,1,MELTRZ,Australia,8.83,True,False,False,False,True,0,3
2,50,5,13,1,PEKSIN,China,6.42,True,False,False,False,True,0,0
1,16,21,13,2,MELPEN,Australia,8.83,False,True,False,False,True,0,2
1,265,24,0,4,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
1,16,18,10,0,DMKSYD,Australia,8.58,True,False,False,False,True,0,0
1,17,25,8,3,OOLSGN,Australia,8.83,False,True,False,False,True,0,0
3,150,20,9,1,DPSICN,South Korea,6.62,True,False,False,False,True,0,1
2,196,6,14,3,DPSPUS,South Korea,6.33,True,False,False,False,True,0,1
1,41,6,0,2,PEKTGG,China,6.42,True,False,False,False,True,0,0
1,136,64,4,2,DMKOOL,Thailand,8.83,True,False,False,False,True,0,3
3,111,39,15,3,KCHPEK,China,6.42,False,True,False,False,True,0,0
1,8,27,8,5,MELSGN,Australia,8.83,True,False,False,False,True,0,2
1,75,26,14,0,KBVPER,Indonesia,5.62,True,False,False,False,True,0,3
1,9,5,12,6,ICNSIN,Singapore,6.62,True,False,False,False,True,0,1
1,19,6,7,3,MNLSYD,Australia,8.58,True,False,False,False,True,0,2
1,2,3,11,5,MELSBW,Australia,8.83,True,False,False,False,True,0,3
1,10,4,11,0,BKIPVG,Malaysia,5.33,False,True,False,False,True,0,3
2,43,174,12,5,DELSYD,Australia,8.58,True,False,False,False,True,0,1
1,9,42,17,0,DELMEL,Australia,8.83,True,False,False,False,True,0,3
1,5,4,10,5,CANMEL,United Kingdom,8.83,True,False,False,False,True,0,0
2,80,28,9,0,MELSGN,Australia,8.83,True,False,False,False,True,0,3
1,10,4,5,2,HNDPEN,Malaysia,7.57,True,False,False,False,True,0,3
2,6,5,4,1,DPSICN,South Korea,6.62,True,False,False,False,True,0,1
2,18,5,11,2,LGKPVG,China,5.33,True,False,False,False,True,0,0
1,29,17,15,5,BLRMEL,India,8.83,False,True,False,False,True,0,3
1,166,3,20,0,CGKDEL,India,5.52,False,True,False,False,True,0,0
4,111,4,21,1,HKTPVG,(not set),5.33,True,False,False,False,True,0,0
1,195,6,12,4,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
2,42,6,1,6,DPSKIX,Japan,7.0,False,True,False,False,True,0,1
1,7,6,7,5,PENPUS,Malaysia,6.33,True,False,False,False,True,0,0
2,16,17,2,1,CANPER,China,5.62,True,False,False,False,True,0,2
1,128,28,5,2,DELSYD,India,8.58,False,True,False,False,True,0,3
2,107,5,6,0,DPSHND,Japan,7.57,False,True,False,False,True,0,0
2,27,44,17,0,MAAPER,Australia,5.62,True,False,False,False,True,0,1
1,6,5,8,1,DELSUB,India,5.52,False,True,False,False,True,0,0
2,38,6,13,6,DPSPVG,China,5.33,True,False,False,False,True,0,2
1,173,5,13,3,KIXPER,Australia,7.0,True,False,False,False,True,0,2
1,283,56,9,1,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,1
1,13,62,8,6,JHBKTM,Malaysia,4.75,True,False,False,False,True,0,1
2,32,4,2,1,SBWTPE,Malaysia,4.67,True,False,False,False,True,0,2
1,53,6,12,1,KCHSYD,Australia,8.58,True,False,False,False,True,0,2
1,87,3,2,1,PEKSUB,Indonesia,6.42,True,False,False,False,True,0,0
1,14,6,4,4,DPSPEK,China,6.42,True,False,False,False,True,0,0
1,18,6,6,6,DPSSYD,Australia,8.58,True,False,False,False,True,0,0
2,219,43,12,4,PENSYD,Australia,8.58,True,False,False,False,True,0,1
1,45,5,1,2,ICNSIN,Singapore,6.62,True,False,False,False,True,0,0
1,84,5,4,6,HKGPER,Hong Kong,5.62,True,False,False,False,True,0,1
1,17,90,2,2,PVGSYD,Australia,8.58,True,False,False,False,True,0,0
1,12,75,2,2,PERSGN,Vietnam,5.62,True,False,False,False,True,0,0
2,52,5,8,3,ICNSIN,South Korea,6.62,True,False,False,False,True,0,2
2,46,5,16,2,LGKPVG,China,5.33,True,False,False,False,True,0,0
1,36,26,4,0,PERTPE,Australia,5.62,True,False,False,False,True,0,0
1,21,5,4,0,ICNSGN,South Korea,6.62,True,False,False,False,True,0,3
1,70,19,12,6,BLRSYD,Australia,8.58,True,False,False,False,True,0,3
1,19,3,6,5,JHBKIX,Japan,7.0,True,False,False,False,True,0,0
1,24,21,4,4,ICNIKA,South Korea,8.15,True,False,False,False,True,0,2
2,130,5,13,1,DELDPS,India,5.52,False,True,False,False,True,0,1
3,295,6,3,5,HKTKIX,Japan,7.0,True,False,False,False,True,0,2
4,338,20,1,4,MELSGN,Australia,8.83,True,False,False,False,True,0,2
2,100,20,22,1,AKLKUL,New Zealand,8.83,True,False,False,False,True,0,2
1,30,22,2,2,MYYPER,Malaysia,5.62,True,False,False,False,True,0,2
1,35,22,17,2,CNXHND,Japan,7.57,True,False,False,False,True,0,2
2,72,4,1,2,DPSKIX,Japan,7.0,True,False,False,False,True,0,2
1,47,5,12,0,KIXLGK,Japan,7.0,True,False,False,False,True,0,1
4,103,18,11,4,HKTOOL,Australia,8.83,True,False,False,False,True,0,1
1,7,79,5,6,ICNOOL,South Korea,8.83,True,False,False,False,True,0,2
1,15,2,4,0,HNDSIN,Japan,7.57,True,False,False,False,True,0,0
1,359,21,13,3,HKTOOL,Australia,8.83,False,True,False,False,True,0,2
1,113,5,8,2,DPSPEK,China,6.42,True,False,False,False,True,0,0
2,50,3,5,4,DMKKIX,Thailand,7.0,True,False,False,False,True,0,0
1,241,32,12,5,HKTPER,Australia,5.62,True,False,False,False,True,0,2
1,102,4,12,0,BDOMEL,Indonesia,8.83,True,False,False,False,True,0,2
2,11,6,14,2,HKTPER,Australia,5.62,False,True,False,False,True,0,2
1,75,5,10,4,KNOTPE,Singapore,4.67,True,False,False,False,True,0,1
1,7,32,15,4,DMKMEL,Australia,8.83,True,False,False,False,True,0,2
1,6,5,16,5,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,1
1,6,2,14,5,JHBPVG,Malaysia,5.33,True,False,False,False,True,0,3
4,13,29,5,4,PEKPER,Australia,6.42,True,False,False,False,True,0,2
2,32,6,1,5,CMBPVG,United States,5.33,True,False,False,False,True,0,1
1,11,89,6,6,DMKOOL,Australia,8.83,True,False,False,False,True,0,1
1,10,39,8,5,COKMEL,Australia,8.83,True,False,False,False,True,0,1
1,10,23,1,0,MYYSYD,Australia,8.58,True,False,False,False,True,0,3
1,10,2,2,6,ICNREP,South Korea,6.62,False,True,False,False,True,0,0
1,31,2,10,1,DMKPER,United Kingdom,5.62,True,False,False,False,True,0,1
2,17,4,7,0,AKLKUL,Malaysia,8.83,True,False,False,False,True,0,2
1,54,22,21,4,MELPUS,Australia,8.83,True,False,False,False,True,0,3
1,35,34,8,4,CEBMEL,Australia,8.83,True,False,False,False,True,0,2
2,104,26,6,1,CMBOOL,Australia,8.83,True,False,False,False,True,0,2
2,191,5,14,5,DPSPUS,South Korea,6.33,True,False,False,False,True,0,0
1,55,17,21,6,KIXOOL,Australia,8.83,True,False,False,False,True,0,0
